TiempoDesdeInicioSesion,TimestampVideo,LatenciaVideo
20.22,8.8,1783506149460,1783506146099
20.25,4.8,1783506149495,1783506146130
20.29,3.8,1783506149528,1783506146162
20.32,0.8,1783506149562,1783506146193
20.36,7.8,1783506149595,1783506146233
20.40,12.8,1783506149629,1783506146272
20.43,12.8,1783506149663,1783506146306
20.45,3.8,1783506149696,1783506146330
20.49,8.8,1783506149730,1783506146369
20.52,7.8,1783506149763,1783506146401
20.56,4.8,1783506149797,1783506146432
20.60,11.8,1783506149830,1783506146472
20.63,9.8,1783506149864,1783506146504
20.66,7.8,1783506149897,1783506146535
20.69,3.8,1783506149932,1783506146566
20.72,2.8,1783506149965,1783506146598
20.76,8.8,1783506149999,1783506146638
20.79,7.8,1783506150031,1783506146669
20.82,4.8,1783506150066,1783506146701
20.86,4.8,1783506150099,1783506146734
20.89,3.8,1783506150132,1783506146766
20.93,7.8,1783506150166,1783506146804
20.97,13.8,1783506150200,1783506146844
20.99,3.8,1783506150233,1783506146867
21.03,9.8,1783506150267,1783506146907
21.07,17.8,1783506150300,1783506146948
21.09,6.7,1783506150334,1783506146971
21.13,3.7,1783506150368,1783506147002
21.17,9.7,1783506150401,1783506147041
21.19,1.7,1783506150435,1783506147067
21.23,6.7,1783506150469,1783506147106
21.26,5.7,1783506150502,1783506147138
21.30,10.7,1783506150536,1783506147177
21.33,10.7,1783506150569,1783506147210
21.36,6.7,1783506150603,1783506147240
21.40,5.7,1783506150636,1783506147272
21.43,2.7,1783506150670,1783506147303
21.46,1.7,1783506150704,1783506147336
21.51,14.7,1783506150738,1783506147383
21.54,13.7,1783506150770,1783506147414
21.57,9.7,1783506150805,1783506147445
21.60,7.7,1783506150838,1783506147476
21.63,6.7,1783506150872,1783506147509
21.66,2.7,1783506150906,1783506147539
21.69,2.7,1783506150938,1783506147571
21.73,8.7,1783506150972,1783506147611
21.77,12.7,1783506151006,1783506147649
21.80,3.7,1783506151040,1783506147674
21.83,2.7,1783506151074,1783506147707
21.86,3.7,1783506151107,1783506147741
21.90,0.7,1783506151141,1783506147772
21.94,7.7,1783506151174,1783506147812
21.97,4.7,1783506151208,1783506147843
22.00,4.7,1783506151242,1783506147877
22.03,0.7,1783506151276,1783506147907
22.09,24.7,1783506151309,1783506147964
22.15,51.7,1783506151342,1783506148024
22.15,17.7,1783506151376,1783506148024
22.20,38.7,1783506151410,1783506148079
22.20,5.7,1783506151443,1783506148079
22.23,4.7,1783506151476,1783506148111
22.29,24.7,1783506151510,1783506148165
22.30,3.7,1783506151544,1783506148178
22.34,12.7,1783506151577,1783506148220
22.37,5.7,1783506151611,1783506148247
22.41,10.7,1783506151644,1783506148285
22.44,7.7,1783506151679,1783506148317
22.47,2.7,1783506151713,1783506148346
22.51,9.7,1783506151745,1783506148385
22.54,4.7,1783506151779,1783506148414
22.58,11.7,1783506151813,1783506148455
22.61,6.7,1783506151846,1783506148483
22.65,14.7,1783506151880,1783506148525
22.68,7.7,1783506151914,1783506148552
22.70,3.7,1783506151947,1783506148581
22.75,10.7,1783506151981,1783506148622
22.77,5.7,1783506152014,1783506148650
22.82,13.7,1783506152048,1783506148692
22.84,7.7,1783506152081,1783506148719
22.89,15.7,1783506152115,1783506148761
22.91,10.7,1783506152148,1783506148789
22.94,4.7,1783506152182,1783506148817
22.98,11.7,1783506152216,1783506148858
23.01,7.7,1783506152249,1783506148887
23.05,13.7,1783506152284,1783506148928
23.08,8.4,1783506152317,1783506148956
23.11,2.4,1783506152351,1783506148984
23.15,9.4,1783506152385,1783506149025
23.18,6.4,1783506152417,1783506149054
23.22,14.4,1783506152450,1783506149095
23.25,8.4,1783506152485,1783506149124
23.27,1.4,1783506152519,1783506149151
23.32,11.4,1783506152551,1783506149193
23.34,5.4,1783506152585,1783506149221
23.39,13.4,1783506152619,1783506149263
23.41,7.4,1783506152652,1783506149290
23.46,15.4,1783506152686,1783506149332
23.48,10.4,1783506152719,1783506149360
23.53,18.4,1783506152753,1783506149402
23.55,13.4,1783506152786,1783506149430
23.58,8.4,1783506152819,1783506149458
23.62,16.4,1783506152853,1783506149500
23.65,11.4,1783506152886,1783506149528
23.68,2.4,1783506152922,1783506149555
23.72,12.4,1783506152954,1783506149597
23.75,5.4,1783506152989,1783506149625
23.79,14.4,1783506153022,1783506149667
23.82,6.4,1783506153057,1783506149694
23.86,16.4,1783506153089,1783506149736
23.89,10.4,1783506153123,1783506149764
23.92,4.4,1783506153156,1783506149791
23.96,13.4,1783506153190,1783506149834
23.99,9.4,1783506153223,1783506149863
24.03,16.4,1783506153257,1783506149904
24.05,9.4,1783506153291,1783506149931
24.08,4.4,1783506153324,1783506149959
24.12,13.4,1783506153357,1783506150001
24.15,7.4,1783506153391,1783506150029
24.19,15.4,1783506153425,1783506150071
24.22,8.4,1783506153459,1783506150098
24.25,4.4,1783506153492,1783506150127
24.29,11.4,1783506153527,1783506150169
24.32,5.4,1783506153560,1783506150196
24.36,14.4,1783506153593,1783506150238
24.39,8.4,1783506153627,1783506150266
24.42,1.4,1783506153661,1783506150293
24.46,11.4,1783506153694,1783506150336
24.49,5.4,1783506153727,1783506150363
24.53,14.4,1783506153760,1783506150405
24.56,8.4,1783506153794,1783506150433
24.59,1.4,1783506153829,1783506150461
24.63,10.4,1783506153862,1783506150503
24.65,3.4,1783506153896,1783506150530
24.70,13.4,1783506153928,1783506150572
24.72,7.4,1783506153962,1783506150600
24.75,0.4,1783506153997,1783506150628
24.79,9.4,1783506154030,1783506150670
24.82,2.4,1783506154064,1783506150697
24.86,12.4,1783506154097,1783506150740
24.89,5.4,1783506154131,1783506150767
24.93,13.4,1783506154165,1783506150809
24.96,9.4,1783506154198,1783506150838
24.99,3.4,1783506154230,1783506150864
25.03,9.4,1783506154266,1783506150906
25.06,5.4,1783506154298,1783506150934
25.10,14.4,1783506154332,1783506150977
25.13,7.4,1783506154366,1783506151004
25.17,16.4,1783506154399,1783506151046
25.20,9.4,1783506154433,1783506151073
25.24,17.4,1783506154467,1783506151115
25.27,11.4,1783506154501,1783506151143
25.29,5.4,1783506154535,1783506151171
25.34,15.4,1783506154568,1783506151214
25.36,7.4,1783506154603,1783506151241
25.39,3.4,1783506154635,1783506151269
25.43,11.4,1783506154669,1783506151311
25.46,5.4,1783506154702,1783506151338
25.50,14.4,1783506154735,1783506151380
25.53,8.4,1783506154769,1783506151408
25.57,16.4,1783506154802,1783506151449
25.60,10.4,1783506154836,1783506151477
25.63,5.4,1783506154870,1783506151506
25.67,14.4,1783506154903,1783506151548
25.70,7.4,1783506154937,1783506151575
25.73,1.4,1783506154971,1783506151603
25.77,10.4,1783506155004,1783506151645
25.80,4.4,1783506155038,1783506151673
25.84,13.4,1783506155071,1783506151715
25.87,7.4,1783506155105,1783506151743
25.89,1.4,1783506155138,1783506151770
25.94,9.4,1783506155173,1783506151813
25.96,3.4,1783506155206,1783506151840
26.01,10.4,1783506155240,1783506151881
26.05,19.4,1783506155273,1783506151923
26.08,14.4,1783506155306,1783506151951
26.10,9.4,1783506155340,1783506151980
26.13,2.4,1783506155374,1783506152007
26.17,11.4,1783506155407,1783506152049
26.20,5.4,1783506155441,1783506152077
26.24,13.4,1783506155474,1783506152118
26.27,8.4,1783506155508,1783506152147
26.30,2.4,1783506155541,1783506152174
26.34,10.4,1783506155575,1783506152216
26.37,4.4,1783506155609,1783506152244
26.41,12.4,1783506155642,1783506152285
26.44,6.4,1783506155676,1783506152313
26.48,14.4,1783506155710,1783506152355
26.51,9.4,1783506155743,1783506152383
26.53,3.4,1783506155777,1783506152411
26.58,12.4,1783506155810,1783506152453
26.60,5.4,1783506155845,1783506152481
26.65,13.4,1783506155878,1783506152522
26.69,21.4,1783506155912,1783506152564
26.70,2.4,1783506155945,1783506152578
26.74,12.4,1783506155977,1783506152620
26.77,4.4,1783506156012,1783506152647
26.81,12.4,1783506156046,1783506152689
26.84,7.4,1783506156080,1783506152718
26.88,15.4,1783506156113,1783506152759
26.91,10.4,1783506156146,1783506152787
26.94,4.4,1783506156180,1783506152815
26.98,12.4,1783506156213,1783506152856
27.01,6.4,1783506156247,1783506152884
27.05,14.4,1783506156282,1783506152927
27.08,9.4,1783506156314,1783506152954
27.12,17.2,1783506156348,1783506152996
27.15,11.2,1783506156381,1783506153023
27.18,5.2,1783506156415,1783506153051
27.22,14.2,1783506156449,1783506153094
27.24,7.2,1783506156483,1783506153121
27.27,2.2,1783506156516,1783506153149
27.31,10.2,1783506156549,1783506153190
27.34,3.2,1783506156584,1783506153218
27.38,13.2,1783506156617,1783506153261
27.41,8.2,1783506156650,1783506153289
27.45,15.2,1783506156684,1783506153330
27.48,10.2,1783506156717,1783506153358
27.51,4.2,1783506156751,1783506153386
27.55,12.2,1783506156784,1783506153427
27.58,5.2,1783506156819,1783506153455
27.61,0.2,1783506156852,1783506153483
27.65,9.2,1783506156885,1783506153525
27.68,3.2,1783506156919,1783506153553
27.72,9.2,1783506156954,1783506153594
27.75,5.2,1783506156986,1783506153622
27.79,14.2,1783506157019,1783506153664
27.82,7.2,1783506157054,1783506153692
27.86,15.2,1783506157087,1783506153733
27.89,10.2,1783506157121,1783506153762
27.91,4.2,1783506157155,1783506153790
27.95,12.2,1783506157188,1783506153831
27.98,6.2,1783506157222,1783506153859
28.04,28.2,1783506157256,1783506153915
28.05,9.2,1783506157289,1783506153929
28.08,3.2,1783506157322,1783506153956
28.12,12.2,1783506157355,1783506153998
28.16,16.2,1783506157393,1783506154040
28.19,14.2,1783506157423,1783506154068
28.22,7.2,1783506157458,1783506154096
28.26,16.2,1783506157491,1783506154138
28.29,11.2,1783506157523,1783506154165
28.32,5.2,1783506157558,1783506154194
28.36,13.2,1783506157591,1783506154235
28.39,8.2,1783506157624,1783506154263
28.43,16.2,1783506157658,1783506154305
28.46,10.2,1783506157691,1783506154332
28.48,4.2,1783506157725,1783506154360
28.53,12.2,1783506157759,1783506154402
28.55,7.2,1783506157792,1783506154430
28.58,0.2,1783506157826,1783506154457
28.62,10.2,1783506157859,1783506154500
28.66,16.2,1783506157894,1783506154541
28.69,12.2,1783506157927,1783506154570
28.73,20.2,1783506157960,1783506154611
28.76,14.2,1783506157994,1783506154639
28.79,6.2,1783506158029,1783506154666
28.83,15.2,1783506158062,1783506154708
28.86,10.2,1783506158095,1783506154736
