TiempoDesdeInicioSesion,TimestampVideo,LatenciaVideo
20.45,-1.9,1784227047147,1784227044538
20.48,-3.6,1784227047178,1784227044567
20.52,3.4,1784227047212,1784227044608
20.55,-1.6,1784227047245,1784227044636
20.59,4.4,1784227047280,1784227044677
20.62,-0.6,1784227047314,1784227044706
20.66,7.4,1784227047347,1784227044747
20.69,1.4,1784227047381,1784227044775
20.71,-5.6,1784227047415,1784227044802
20.75,4.4,1784227047447,1784227044844
20.78,-0.6,1784227047481,1784227044873
20.82,8.4,1784227047514,1784227044915
20.85,0.4,1784227047549,1784227044942
20.88,-4.6,1784227047582,1784227044970
20.92,2.4,1784227047616,1784227045011
20.95,-3.6,1784227047650,1784227045039
20.99,5.4,1784227047683,1784227045081
21.02,-0.6,1784227047717,1784227045109
21.05,-4.6,1784227047749,1784227045137
21.09,2.4,1784227047783,1784227045178
21.12,-3.6,1784227047817,1784227045206
21.16,3.4,1784227047851,1784227045247
21.19,-1.6,1784227047885,1784227045276
21.23,9.4,1784227047918,1784227045320
21.26,2.4,1784227047951,1784227045346
21.28,-3.6,1784227047985,1784227045374
21.33,3.4,1784227048019,1784227045415
21.35,-2.6,1784227048053,1784227045443
21.39,6.4,1784227048085,1784227045484
21.42,1.4,1784227048118,1784227045512
21.45,-4.6,1784227048153,1784227045541
21.49,3.4,1784227048186,1784227045582
21.52,-2.6,1784227048220,1784227045610
21.56,5.4,1784227048254,1784227045652
21.59,-0.6,1784227048289,1784227045681
21.63,7.4,1784227048321,1784227045721
21.66,2.4,1784227048355,1784227045750
21.69,-5.6,1784227048390,1784227045777
21.73,1.4,1784227048424,1784227045818
21.76,-1.6,1784227048456,1784227045847
21.80,5.4,1784227048491,1784227045889
21.83,-0.6,1784227048524,1784227045916
21.87,7.4,1784227048558,1784227045958
21.90,1.4,1784227048591,1784227045985
21.92,-3.6,1784227048624,1784227046013
21.96,4.4,1784227048658,1784227046055
21.99,-2.6,1784227048694,1784227046084
22.03,6.4,1784227048726,1784227046125
22.06,2.4,1784227048758,1784227046153
22.09,-4.6,1784227048792,1784227046180
22.13,5.4,1784227048825,1784227046223
22.16,0.4,1784227048858,1784227046251
22.19,-6.6,1784227048892,1784227046278
22.23,1.4,1784227048926,1784227046320
22.26,-3.6,1784227048959,1784227046348
