TiempoDesdeInicioSesion,TimestampVideo,LatenciaVideo
22.47,9.1,1784239113339,1784239110555
22.52,34.1,1784239113370,1784239110611
22.56,40.1,1784239113405,1784239110652
22.58,24.1,1784239113436,1784239110667
22.60,18.1,1784239113469,1784239110694
22.63,10.1,1784239113505,1784239110722
22.67,20.1,1784239113536,1784239110763
22.72,36.1,1784239113562,1784239110805
22.76,35.1,1784239113606,1784239110848
22.80,46.1,1784239113636,1784239110889
22.81,23.1,1784239113673,1784239110903
22.84,18.1,1784239113706,1784239110931
22.87,13.1,1784239113738,1784239110958
22.91,24.1,1784239113769,1784239111000
22.97,43.1,1784239113806,1784239111056
22.97,13.1,1784239113836,1784239111056
23.01,27.1,1784239113865,1784239111099
23.06,36.1,1784239113910,1784239111153
23.08,25.1,1784239113936,1784239111168
23.11,12.1,1784239113977,1784239111196
23.18,49.1,1784239114009,1784239111265
23.18,17.1,1784239114041,1784239111265
23.22,27.1,1784239114073,1784239111307
23.25,21.1,1784239114107,1784239111335
23.27,20.1,1784239114136,1784239111363
23.31,22.1,1784239114176,1784239111405
23.34,15.1,1784239114210,1784239111432
23.40,45.1,1784239114236,1784239111488
23.41,15.1,1784239114280,1784239111502
23.45,26.1,1784239114311,1784239111544
23.48,22.1,1784239114343,1784239111572
23.51,17.1,1784239114375,1784239111599
23.55,28.1,1784239114407,1784239111642
23.61,51.1,1784239114439,1784239111697
23.61,19.1,1784239114471,1784239111697
23.65,24.1,1784239114508,1784239111739
23.68,24.1,1784239114536,1784239111767
23.73,33.1,1784239114582,1784239111822
23.75,14.4,1784239114614,1784239111836
23.80,35.4,1784239114649,1784239111892
23.82,20.4,1784239114678,1784239111906
23.84,17.4,1784239114710,1784239111935
23.89,25.4,1784239114742,1784239111975
23.94,49.4,1784239114774,1784239112031
23.94,15.4,1784239114808,1784239112031
23.98,17.4,1784239114848,1784239112073
24.02,36.4,1784239114871,1784239112115
24.08,45.4,1784239114918,1784239112171
24.08,13.4,1784239114950,1784239112171
24.14,36.4,1784239114982,1784239112226
24.15,19.4,1784239115013,1784239112240
