TiempoDesdeInicioSesion,TimestampVideo,LatenciaVideo
20.17,164.3,1784240879236,1784240876418
20.22,180.3,1784240879272,1784240876470
20.25,182.3,1784240879304,1784240876504
20.29,183.3,1784240879337,1784240876538
20.31,174.3,1784240879371,1784240876563
20.33,163.3,1784240879400,1784240876581
20.50,296.3,1784240879436,1784240876750
20.50,264.3,1784240879468,1784240876750
20.50,225.3,1784240879507,1784240876750
20.50,196.3,1784240879536,1784240876750
20.50,173.3,1784240879559,1784240876750
20.55,176.3,1784240879608,1784240876802
20.58,177.3,1784240879640,1784240876835
20.62,178.3,1784240879672,1784240876868
20.64,172.3,1784240879703,1784240876893
20.66,156.3,1784240879736,1784240876910
20.69,158.3,1784240879767,1784240876943
20.74,166.3,1784240879810,1784240876994
20.79,183.3,1784240879836,1784240877037
20.79,156.3,1784240879863,1784240877037
21.03,350.3,1784240879909,1784240877277
21.03,315.3,1784240879944,1784240877277
21.03,284.3,1784240879975,1784240877277
21.03,253.3,1784240880006,1784240877277
21.03,221.3,1784240880038,1784240877277
21.03,188.3,1784240880071,1784240877277
21.03,157.3,1784240880102,1784240877277
21.08,177.3,1784240880136,1784240877331
21.10,166.3,1784240880168,1784240877352
21.16,182.3,1784240880209,1784240877409
21.18,162.3,1784240880246,1784240877426
21.22,172.3,1784240880278,1784240877468
21.23,157.3,1784240880310,1784240877485
21.27,159.3,1784240880342,1784240877519
21.32,174.3,1784240880378,1784240877570
21.34,162.3,1784240880406,1784240877586
21.39,188.3,1784240880438,1784240877644
21.41,171.3,1784240880472,1784240877661
21.46,194.3,1784240880501,1784240877713
21.50,193.3,1784240880536,1784240877747
21.51,149.5,1784240880582,1784240877764
21.56,159.5,1784240880614,1784240877806
21.57,144.5,1784240880646,1784240877823
21.61,145.5,1784240880678,1784240877856
21.64,146.5,1784240880710,1784240877889
21.70,174.5,1784240880742,1784240877949
21.70,143.5,1784240880773,1784240877949
21.75,158.5,1784240880805,1784240877996
21.79,164.5,1784240880848,1784240878045
21.83,182.5,1784240880869,1784240878084
